player,team,rec,rec_yds,rec_td,rush_att,rush_yds,rush_td,fumbles_lost,fp_projection
Darnell Mooney,CHI,0.9,11.1,0.0,0.0,0.2,0.0,0.0,2.0
Justin Watson,TB,0.7,9.6,0.0,0.0,0.2,0.0,0.0,1.9
Trent Taylor,SF,0.7,9.1,0.0,0.0,0.1,0.0,0.0,1.8
Marvin Hall,DET,0.6,9.2,0.0,0.0,0.2,0.0,0.0,1.8
Tyler Johnson,TB,0.7,8.8,0.0,0.1,0.6,0.0,0.0,1.7
Zay Jones,LV,0.7,7.8,0.0,0.0,0.1,0.0,0.0,1.7
KeeSean Johnson,ARI,0.7,8.8,0.0,0.0,0.2,0.0,0.0,1.7
Seth Roberts,CAR,0.6,8.4,0.0,0.0,0.1,0.0,0.0,1.7
James Proche,BAL,0.5,8.2,0.0,0.0,0.4,0.0,0.0,1.6
Tajae Sharpe,MIN,0.6,8.2,0.0,0.0,0.0,0.0,0.0,1.6
K.J. Hill,LAC,0.6,7.5,0.0,0.0,0.2,0.0,0.0,1.6
Christian Blake,ATL,0.7,6.9,0.0,0.0,0.1,0.0,0.0,1.5
Isaiah McKenzie,BUF,0.6,6.9,0.0,0.0,0.0,0.0,0.0,1.5
Mack Hollins,MIA,0.6,7.5,0.0,0.0,0.1,0.0,0.0,1.5
John Hightower,PHI,0.6,7.3,0.0,0.0,0.2,0.0,0.0,1.5
Riley Ridley,CHI,0.6,7.0,0.0,0.0,0.1,0.0,0.0,1.5
Quintez Cephus,DET,0.6,7.7,0.0,0.0,0.2,0.0,0.0,1.4
Damion Ratley,NYG,0.5,6.6,0.0,0.0,0.0,0.0,0.0,1.4
Darrius Shepherd,GB,0.5,6.5,0.0,0.0,0.1,0.0,0.0,1.3
Braxton Berrios,NYJ,0.5,6.2,0.0,0.0,0.2,0.0,0.0,1.3
Gabriel Davis,BUF,0.5,6.5,0.0,0.0,0.2,0.0,0.0,1.3
Alex Erickson,CIN,0.5,6.3,0.0,0.0,0.1,0.0,0.0,1.3
Lynn Bowden Jr.,MIA,0.5,7.0,0.0,0.0,0.1,0.0,0.0,1.3
Khadarel Hodge,CLE,0.5,6.1,0.0,0.0,0.1,0.0,0.0,1.2
Dezmon Patmon,IND,0.5,6.3,0.0,0.0,0.2,0.0,0.0,1.2
Jason Moore,LAC,0.4,6.2,0.0,0.0,0.1,0.0,0.0,1.2
Olamide Zaccheaus,ATL,0.4,6.2,0.0,0.0,0.1,0.0,0.0,1.2
Donovan Peoples-Jones,CLE,0.5,5.6,0.0,0.0,0.2,0.0,0.0,1.2
Chad Beebe,MIN,0.4,6.1,0.0,0.0,0.1,0.0,0.0,1.1
Byron Pringle,KC,0.4,5.6,0.0,0.0,0.1,0.0,0.0,1.1
DeAndre Carter,HOU,0.4,5.3,0.0,0.0,0.2,0.0,0.0,1.0
Ray-Ray McCloud,PIT,0.3,5.2,0.0,0.0,0.8,0.0,0.0,1.0
Noah Brown,DAL,0.4,5.0,0.0,0.0,0.0,0.0,0.0,1.0
C.J. Board,NYG,0.4,4.9,0.0,0.0,0.1,0.0,0.0,1.0
Pharoh Cooper,CAR,0.4,4.8,0.0,0.0,0.1,0.0,0.0,1.0
Victor Bolden Jr.,DET,0.4,4.9,0.0,0.0,0.1,0.0,0.0,1.0
Collin Johnson,JAC,0.4,5.5,0.0,0.0,0.1,0.0,0.0,1.0
Jeff Smith,NYJ,0.4,5.1,0.0,0.0,0.2,0.0,0.0,1.0
Vyncint Smith,NYJ,0.4,5.2,0.0,0.0,0.1,0.0,0.0,0.9
Josh Gordon,SEA,0.4,5.1,0.0,0.0,0.1,0.0,0.0,0.9
Shelton Gibson,WAS,0.4,4.4,0.0,0.0,0.1,0.0,0.0,0.9
Deonte Harris,NO,0.3,4.1,0.0,0.0,0.5,0.0,0.0,0.9
Robert Foster,GB,0.3,4.4,0.0,0.0,0.1,0.0,0.0,0.8
Brandon Powell,ATL,0.3,4.1,0.0,0.0,0.0,0.0,0.0,0.8
Andre Roberts,BUF,0.3,4.0,0.0,0.0,0.1,0.0,0.0,0.8
Cedrick Wilson,DAL,0.3,3.6,0.0,0.0,0.1,0.0,0.0,0.7
Cody Hollister,TEN,0.3,4.0,0.0,0.0,0.1,0.0,0.0,0.7
Chris Thompson,JAC,0.3,3.6,0.0,0.0,0.0,0.0,0.0,0.7
John Ursua,SEA,0.3,3.5,0.0,0.0,0.1,0.0,0.0,0.7
Trent Sherfield,ARI,0.3,3.7,0.0,0.0,0.0,0.0,0.0,0.7
Josh Bellamy,NYJ,0.3,3.4,0.0,0.0,0.1,0.0,0.0,0.6
Ventell Bryant,DAL,0.2,3.3,0.0,0.0,0.0,0.0,0.0,0.6
Diontae Spencer,DEN,0.2,3.1,0.0,0.0,0.3,0.0,0.0,0.6
Chris Moore,BAL,0.2,2.9,0.0,0.0,0.0,0.0,0.0,0.6
Alexander Hollins,MIN,0.2,2.9,0.0,0.0,0.0,0.0,0.0,0.6
Keith Kirkwood,CAR,0.2,2.9,0.0,0.0,0.0,0.0,0.0,0.6
K.J. Osborn,MIN,0.2,3.2,0.0,0.0,0.1,0.0,0.0,0.6
Gehrig Dieter,KC,0.2,2.7,0.0,0.0,0.0,0.0,0.0,0.6
Nsimba Webster,LAR,0.2,2.6,0.0,0.0,0.2,0.0,0.0,0.5
Michael Walker,JAC,0.2,2.7,0.0,0.0,0.0,0.0,0.0,0.5
Malik Turner,DAL,0.2,2.5,0.0,0.0,0.0,0.0,0.0,0.5
Chad Hansen,HOU,0.2,2.5,0.0,0.0,0.0,0.0,0.0,0.5
Ashton Dulin,IND,0.2,2.5,0.0,0.0,0.0,0.0,0.0,0.5
Steven Mitchell Jr.,HOU,0.2,2.4,0.0,0.0,0.0,0.0,0.0,0.5
Brandon Zylstra,CAR,0.2,2.2,0.0,0.0,0.0,0.0,0.0,0.4
Cody Core,NYG,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.4
Bennie Fowler III,NO,0.1,1.6,0.0,0.0,0.0,0.0,0.0,0.3
Travis Fulgham,PHI,0.1,1.5,0.0,0.0,0.0,0.0,0.0,0.3
Stanley Morgan Jr.,CIN,0.1,1.4,0.0,0.0,0.0,0.0,0.0,0.3
Mike Thomas,CIN,0.1,1.4,0.0,0.0,0.0,0.0,0.0,0.3
Matt Slater,NE,0.1,1.8,0.0,0.0,0.1,0.0,0.0,0.3
Rico Gafford,LV,0.1,1.3,0.0,0.0,0.0,0.0,0.0,0.3
DeAndrew White,BAL,0.1,1.2,0.0,0.0,0.0,0.0,0.0,0.3
Lil'Jordan Humphrey,NO,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.2
Ishmael Hyman,CAR,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.2
JoJo Natson,CLE,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.2
